Position (mm),Cluster no.,Si,K,Ca,Ti,Cr,Br,Mn,Fe,Ni,Cu,Zn,Pb,Zr,Rb,PC1,PC2,PC3
828,4,-0.434498275,0.56917047,-1.491101155,-0.017729491,-2.341568591,0.561885938,-0.446673301,3.60404591,-1.432712837,1.216949046,-0.413811636,-1.171497338,-0.422469699,0.061029412,0.477073179,-3.85790837,-1.672056522
829,4,-0.468646759,0.530050748,-1.704460169,-0.176168514,-2.745914044,2.244093283,-0.938650388,3.491392811,-1.383336209,1.226733584,-0.532615641,-1.429729249,-0.150193027,-0.011140772,0.687306534,-5.75758122,-3.213274171
830,4,-0.469570968,0.402816966,-1.809955628,0.234699798,-3.016781501,1.812217716,-0.970010742,3.392970359,-1.281340462,1.167447292,-0.218629465,-1.379172712,0.144465211,-0.107541259,0.458077314,-5.808856392,-2.856198399
831,4,-0.504243332,0.313732711,-1.886002538,-0.068925261,-2.818257121,2.90750426,-1.032261357,3.347788374,-1.365271385,1.126333213,-0.086729886,-1.43484046,-0.022238147,-0.521435733,1.853994097,-6.075353425,-4.038759127
832,4,-0.574704104,0.230750832,-1.303922677,0.131500315,-2.816328498,1.841209674,-0.83569788,3.258893932,-1.555914382,1.299644279,-0.340422809,-1.395684657,0.431792895,-0.379137321,1.250777553,-5.498598373,-2.622116688
833,4,-0.883273676,0.265761072,-1.321528607,-0.153923447,-2.073516288,-1.05186504,-0.453028539,3.390743434,-1.321528607,1.993782305,0.176179341,-0.641563164,0.191503287,-0.131220165,1.722032724,-2.679790408,-0.704003162
834,4,-0.933891716,0.233994699,-1.325997097,-0.086367841,-2.002883756,-1.78806973,-0.330925487,3.519553643,-1.125113522,2.316813896,0.352652243,-0.433883887,-0.184597533,-0.198151957,1.96363053,-1.721132234,-0.069678156
835,3,-1.273213794,0.018543284,-1.224914668,0.027005958,-2.30407109,-1.203533873,-0.147481199,3.453772521,-1.426677425,2.229149752,0.530840912,-0.151502652,-0.206017702,-0.184270089,2.855751358,-2.170149055,-0.01786805
836,4,-1.073218276,0.064762807,-1.397879351,-0.106723952,-2.118806096,-0.634218387,-0.157587828,3.504397533,-1.461505047,2.025817945,0.157136127,-0.250984384,-0.27594897,-0.128940035,2.635245422,-2.462385389,-0.819586662
837,4,-0.579136335,0.432907937,-1.4248095,-0.279031742,-2.057332058,-1.327435336,-0.186764704,3.529956656,-1.188121723,1.944052501,-0.011192949,-0.569427521,-0.400888104,0.049147068,1.335709839,-2.647011524,-0.194952181
838,4,-0.69955628,0.550394275,-1.35287803,-0.087599254,-2.492627225,-2.089790239,0.783477003,3.542515078,-1.636370738,1.993794893,-0.051307763,-0.702180953,0.058907298,0.154831163,1.106551704,-3.143511537,1.509534934
839,4,-0.47019164,0.831400814,-0.863020164,-0.2454309,-2.291278724,-1.566494458,-0.350483676,3.452754153,-1.386482372,1.555672285,-0.394515946,-0.76367083,0.060776574,0.284056078,-0.249227927,-3.245920925,0.728516523
840,4,-0.28647362,0.890044715,-1.007759967,-0.231413842,-2.579119371,-1.423552189,-0.800263306,3.455494132,-1.465961371,1.669689794,0.097678287,-0.843872112,-0.076963088,0.324594004,-0.143128749,-3.663577043,0.602611471
841,4,-0.275486672,0.668444011,-1.377288756,-0.37122157,-2.139885325,-1.467500136,-0.592614319,3.49372942,-1.321373571,1.614281514,-0.187149211,-0.423991606,-0.285086746,0.40106928,0.311541154,-3.172631117,-0.06206797
842,4,-0.414577046,0.633489152,-1.288543153,-0.389823307,-2.985811779,-1.628625502,-0.242331141,3.51881991,-1.344113005,1.785428401,0.018896483,-0.417086458,0.143246948,0.360923646,0.434055757,-4.431860805,1.251931456
843,4,-0.728192279,0.309499836,-1.320243343,-0.27157573,-1.958513913,-1.648035412,0.190648391,3.630660093,-1.299938076,2.011044997,0.132990501,-0.712709915,-0.489566363,0.094488954,1.641048998,-1.958075459,0.329442408
844,4,-0.429458193,0.707359605,-1.203695531,-0.282512155,-2.818597937,-2.111845105,0.508702198,3.537129133,-1.556097794,2.023753791,-0.311116966,-0.588436251,-0.014822533,0.28666423,0.561727174,-4.020321432,1.97992257
845,4,0.036935145,0.892601255,-1.301661611,0.018825998,-3.695761813,-1.207388955,-0.68760702,3.290458006,-1.360386897,1.414970167,-0.268517722,-0.40301614,0.24743681,0.536531454,-1.028311372,-6.373731674,1.366506183
846,1,0.108938161,0.79399541,-1.484513621,0.245151719,-1.462726267,-2.689955933,-0.910527076,3.348195728,-1.119503467,1.533221501,-0.177252932,-0.669187793,-0.252737114,0.2991367,-0.969649434,-1.514593651,-0.306422905
847,4,-0.095165709,0.483147314,-1.267811794,-0.078905188,-2.375813823,-1.372826229,-0.585627919,3.314290627,-0.848937512,1.679737607,-0.13651018,-0.840774201,-0.396766116,0.217044322,-0.019619994,-3.66422928,0.116542829
848,4,-0.505023255,0.331266644,-1.075374858,-0.057731632,-2.214809141,-2.388831895,0.263128839,3.382351735,-1.38856469,1.941466379,0.264875565,-0.552620663,-0.151115957,-0.007603675,1.407415018,-2.379389529,1.429665589
849,4,-0.510796185,0.310329987,-1.13592184,-0.186183174,-2.283324293,-2.026469684,0.249238091,3.373291699,-1.517856451,1.893696868,0.425677836,-0.595603462,-0.064897508,-0.013409982,1.768737654,-2.749175423,1.179829565
850,3,-1.095167734,0.066161028,-1.144929244,0.057613968,-2.157551084,-1.593131444,0.489897903,3.538901219,-1.350373218,2.110022638,0.50215829,-0.595275448,-0.551489652,-0.260993055,2.685252125,-1.672269794,0.723951617
851,3,-1.317432948,-0.034178182,-1.023118923,-0.114220889,-1.94082709,-1.051856533,0.48032875,3.594033018,-1.533000706,2.196945996,0.570615597,-0.782564093,-0.411845682,-0.34280157,3.307447128,-1.338998719,0.125597179
852,3,-1.446275592,-0.115314493,-1.419716318,-0.107685028,-2.092902756,-0.561533217,0.32209304,3.543551187,-1.48425484,2.162065,0.529931078,-0.400810772,-0.129085022,-0.499401436,3.773478712,-2.02635971,-0.737108268
853,3,-1.598709968,-0.206409583,-1.181268669,-0.105129236,-2.224311106,-0.137576405,0.414102515,3.572376255,-1.533418718,2.241286308,0.386354693,-0.568230336,-0.305138775,-0.442359336,3.897516149,-2.197310208,-0.630851192
854,3,-1.464330991,-0.153868245,-1.156595476,-0.094157344,-2.287057591,0.14553327,0.466541281,3.562994381,-1.881592483,2.114081351,0.294555733,-0.610959623,-0.160792681,-0.436388276,3.924725155,-2.563787691,-0.729640589
855,3,-1.607426497,-0.112749874,-1.203717315,-0.115113941,-2.214878956,0.581282393,0.433110072,3.625158654,-1.721597642,1.897340324,0.115809916,-0.889586703,-0.087107444,-0.455024033,3.550684805,-2.599394295,-1.273025142
856,3,-1.684674618,-0.096039833,-1.327411611,-0.085287041,-1.90414844,0.067079517,0.419818152,3.620223986,-1.27920951,1.787748435,-0.01309075,-0.851765495,-0.024208152,-0.429393813,2.953887516,-1.970063952,-1.39013423
857,4,-1.219663227,0.045270277,-1.274471464,0.008583984,-1.759476388,-0.471847503,0.491127179,3.610629503,-1.484124928,1.696200926,-0.216234142,-0.903810278,0.087381762,-0.411488126,2.327788623,-1.770771138,-1.001065972
858,4,-1.486211937,-0.007430264,-1.254321225,0.069618022,-2.024101631,-0.227927144,0.221585295,3.598988958,-1.651623022,1.626671533,-0.084532657,-0.837986444,0.269594514,-0.094120459,2.122269657,-2.164217179,-1.06364102
859,4,-1.564634501,0.113796283,-1.283844254,-0.011708799,-1.870801388,-0.370878546,0.189331807,3.688875146,-1.470323821,1.757412632,0.052466284,-1.03206889,0.208173627,-0.24802006,2.136156591,-1.653392768,-1.161496379
860,4,-1.727973707,0.012121381,-1.22564328,0.180561241,-2.024760546,-0.342434918,-0.164911956,3.690862125,-1.42977313,2.101389877,0.163389559,-0.92750419,0.194796357,-0.27803813,2.263056033,-1.487889913,-1.293887436
861,3,-1.672274326,-0.088601921,-1.249503471,-0.024191351,-1.959125489,-0.011318706,-0.285979965,3.625743743,-1.682299473,2.313935024,0.409968773,-0.724079048,0.1322873,-0.416310217,3.382801996,-1.628321696,-1.682829926
862,3,-1.625277327,-0.091154751,-1.275242023,-0.076464036,-1.865103378,-0.651828181,-0.231048838,3.647898184,-1.834426126,2.581315739,0.622913694,-0.635298879,0.106291455,-0.33337445,3.625499733,-1.153290965,-1.207174188
863,3,-1.803492517,-0.059742267,-1.139409469,0.026585817,-1.808714461,-0.863525949,-0.052030729,3.708769975,-1.840632064,2.634737215,0.821138333,-0.437586892,-0.178550418,-0.559698218,4.165576644,-0.417351423,-0.828168629
864,3,-2.005988677,-0.177358672,-1.06906716,-0.165662632,-1.620438879,-0.354625154,0.049939134,3.677715639,-1.731777209,2.522665439,0.6756115,-0.251049049,-0.358414062,-0.584408746,4.716806556,-0.398545534,-1.273186003
865,3,-1.77562781,-0.111070599,-1.025785286,-0.057121977,-1.577557896,-0.728308816,-0.005124405,3.636517692,-1.854877182,2.467512986,0.617711646,-0.26996437,-0.16905113,-0.594777423,4.318261425,-0.303985689,-1.046216449
866,3,-1.742657044,-0.034242587,-1.264166801,0.071575281,-2.151917223,-0.427657987,-0.186641219,3.630702202,-1.443675416,1.965418298,0.708217429,-0.464955127,-0.033328092,-0.23577774,2.970782825,-1.586435268,-0.960104077
867,4,-1.662182744,0.08569141,-1.088031246,0.258886384,-2.130525703,-1.031913415,0.178674629,3.80419289,-1.549645825,1.549129926,0.805024328,-0.851560362,0.138767966,-0.299006751,2.2419268,-0.797380941,-0.07269377
868,4,-1.575508036,0.072663616,-1.100768802,0.166067894,-1.99371217,-1.047116088,0.298434012,3.82912888,-1.414509248,1.475982234,0.762150917,-0.919760443,0.02426305,-0.333288702,2.240789441,-0.639116286,-0.09971443
869,3,-1.632831809,0.055574889,-1.060378875,0.222739173,-2.026736095,-1.638013168,0.456253009,3.863457053,-1.229954025,1.582938423,0.750868761,-0.747506553,-0.102403547,-0.224811354,2.009775321,-0.298567102,0.575625879
870,3,-1.571093743,0.046871936,-0.996832221,0.26621206,-1.994348393,-1.646947085,0.559593863,3.938998004,-1.519548591,1.65090064,0.741017619,-0.926988647,-0.005947313,-0.323743019,2.187878425,-0.038490896,0.64174441
871,3,-1.606146598,-0.004863674,-1.003246295,0.297550694,-1.823595733,-1.765386347,0.4871578,3.941951308,-1.365891406,1.588998081,0.649410737,-0.699034921,-0.146469691,-0.269944009,2.097178522,0.369980104,0.504694404
872,3,-1.736506754,0.012814881,-1.066023433,0.24091447,-1.849051433,-1.178092168,0.391791643,3.985548462,-1.428033912,1.634645245,0.608311102,-0.742114435,-0.209963418,-0.345322408,2.419211328,0.167499943,-0.079231662
873,3,-1.784604764,0.071594951,-1.096185725,0.233228968,-1.674538358,-2.033227401,0.59715183,4.153901747,-1.34008022,1.683388808,0.581043706,-0.842241792,-0.100071048,-0.19037627,1.830362926,1.044896399,0.528475237
874,3,-1.685717069,0.055434943,-1.020900395,0.262186303,-1.836150273,-1.500141966,0.666190103,4.148341972,-1.554982881,1.605765202,0.446099584,-0.863061942,-0.190994278,-0.241760076,2.043251249,0.536965718,0.410892043
875,3,-1.615271051,0.041528733,-0.91940278,0.259670189,-1.900232033,-1.843879096,0.657725267,4.192871439,-1.657001723,1.700053765,0.423504592,-0.771873351,0.003388517,-0.322449322,2.062729967,0.698412471,0.814542296
876,3,-1.611984076,0.032721976,-0.970130189,0.239897124,-1.828737829,-1.579194253,0.719910847,4.107124792,-1.530758636,1.669890624,0.242710065,-0.853097172,-0.13505244,-0.219299916,1.913799475,0.369833079,0.522724962
877,3,-1.734418682,0.092823475,-0.953873203,0.286862305,-2.164963475,-1.357212911,0.666006459,4.035265548,-1.614917138,1.692251294,0.340756807,-0.850216265,0.089331329,-0.286589533,2.001679374,-0.350518944,0.634077289
878,3,-1.627786882,0.089722549,-1.052076537,0.202909148,-1.836492232,-1.69658191,0.67562889,4.042724275,-1.64173411,1.621749792,0.300557945,-0.658099806,0.035572447,-0.21349479,2.024932174,0.187838346,0.5105758
879,3,-1.636597871,0.081922436,-0.950537892,0.306483422,-1.892766678,-1.718997403,0.820380003,4.108783697,-1.492179628,1.529973146,0.274408304,-0.916968307,-0.065748103,-0.255969247,1.703948647,0.367408734,0.778416144
880,3,-1.702094259,0.108449747,-0.92156152,0.286927818,-1.979845763,-1.324971129,0.822915564,4.058128918,-1.456451239,1.484035654,0.136933449,-0.983816414,-0.005545174,-0.290669233,1.670753228,-0.110624635,0.548880858
881,3,-1.527644044,0.00862404,-0.841150248,0.299724919,-1.962721006,-2.043788829,0.97652765,4.112408307,-1.524995036,1.519149402,0.202578584,-0.850539988,-0.029182149,-0.179192036,1.592793028,0.358067162,1.349168624
882,3,-1.609140972,0.186409971,-0.92601535,0.281117923,-1.948466277,-1.828020124,0.853923936,4.112524332,-1.6468813,1.573177257,0.263318451,-0.965639022,0.047050029,-0.253952193,1.637065562,0.235635212,0.976901704
883,3,-1.660784766,0.076669358,-0.969067178,0.281854734,-2.125090374,-1.478463209,0.992054703,4.049235357,-1.594462123,1.467978775,0.186544554,-0.909368677,0.029311049,-0.126686353,1.670052871,-0.401844899,0.939146721
884,3,-1.710602266,0.093169359,-1.03267608,0.282925895,-2.053135128,-1.53891103,0.889959163,4.063029376,-1.37283609,1.537216209,0.241331997,-0.907422721,-0.071400252,-0.19883381,1.654048247,-0.173180182,0.76944225
885,3,-1.690202823,0.058485392,-0.896412117,0.177518641,-1.815365966,-1.576349065,0.775650918,4.016956297,-1.527683893,1.574545749,0.287140849,-0.981008617,-0.040978746,-0.128967012,1.806261712,0.155523305,0.635234785
886,3,-1.735422832,0.03699974,-1.072222728,0.271581581,-2.016912934,-1.394082252,0.818959664,3.974273796,-1.729230862,1.730216016,0.351367418,-0.817890635,-9.13E-05,-0.221729977,2.308569131,-0.298393578,0.501325352
887,3,-1.549870095,0.067127249,-0.982157097,0.256239396,-1.975869805,-1.959408528,0.856855257,4.062654502,-1.740354962,1.792349907,0.386314243,-0.748926344,-0.072338879,-0.205075465,2.130173674,0.184538947,1.090403996
888,3,-1.749135574,0.099752343,-0.954518933,0.273290319,-2.018645046,-1.851265069,0.919978663,4.088132445,-1.653531233,1.697713544,0.549233524,-0.904615493,-0.005438379,-0.279815654,2.145692136,0.267875776,1.096700457
889,3,-1.754384811,0.101231483,-1.030560378,0.291396851,-1.842246167,-1.546940169,0.817251937,4.078173478,-1.688095487,1.618801894,0.465089529,-0.682075985,-0.253427542,-0.31132152,2.411365056,0.452538585,0.545854512
890,3,-1.803985293,0.129870931,-0.955766198,0.312658797,-1.778506208,-2.257353862,0.908142604,4.071144765,-1.440238639,1.656494887,0.456432815,-0.848473848,0.003774517,-0.19648474,1.709640549,0.789541938,1.128542127
891,3,-1.746955844,0.014394219,-1.045150601,0.180144973,-1.931018046,-1.629494922,0.944925698,4.02645183,-1.55741404,1.575574694,0.454126018,-0.378205793,-0.294765189,-0.304308547,2.682848983,0.150974553,0.818800742
892,3,-1.818068577,0.054719307,-0.942332782,0.31594613,-1.834224018,-1.894645077,0.992646201,4.022554445,-1.438578956,1.62599998,0.482270405,-0.733442531,-0.22739537,-0.310436253,2.228810059,0.561729194,0.992208994
893,3,-1.653328265,0.073464064,-0.976848137,0.189012584,-1.975577067,-2.079670958,0.995714464,4.026044845,-1.436263759,1.616460617,0.488842311,-0.735386005,-0.022091124,-0.219293746,1.995132325,0.141149773,1.298111532
894,3,-1.688049557,0.022838797,-0.966844424,0.233167979,-2.026692169,-1.622495292,0.967327612,3.971781974,-1.52350017,1.558093394,0.421095486,-0.758299672,-0.034607726,-0.24384428,2.172288548,-0.194690888,0.946817579
895,3,-1.808053689,0.001259147,-0.999905116,0.183665996,-1.896202076,-1.777282031,0.918163816,4.008927254,-1.209904237,1.559457635,0.471774416,-0.694963382,-0.208034999,-0.239437771,2.121559185,0.22754584,0.892766262
896,3,-1.727644475,-0.016040332,-0.975463763,0.161470583,-1.783214326,-1.800505823,0.925216755,3.96746991,-1.331229202,1.510821978,0.417496232,-0.65089098,0.015662611,-0.348129801,2.25596292,0.280750402,0.761227998
897,3,-1.729257266,0.034331326,-0.797876288,0.290313208,-1.795747007,-2.306572631,0.924314107,4.054279976,-1.592806163,1.531198161,0.521110745,-0.625783519,-0.02185454,-0.20396403,2.011188024,0.885106093,1.407807225
898,3,-1.729391229,0.076201039,-0.995306787,0.259627306,-2.057255091,-1.838923097,0.906780096,4.055541741,-1.398699355,1.527374341,0.537999616,-0.7107416,0.02118595,-0.345982873,2.059525724,0.111040052,1.073337754
899,3,-1.638197945,0.127655654,-0.9112374,0.308090062,-1.869309666,-2.289888412,0.90805928,4.114517457,-1.382776734,1.57356268,0.529796994,-0.973221641,0.01472508,-0.211716711,1.496218678,0.720600761,1.334303156
900,3,-1.737326724,0.034919931,-0.955478773,0.166293825,-1.986159762,-1.946081538,0.903798858,4.118724744,-1.443144087,1.578702113,0.516250789,-0.666140249,-0.087553893,-0.194400293,2.070002763,0.356924361,1.188877398
901,3,-1.724048779,0.030650865,-0.943398701,0.223966191,-1.813476589,-1.955337507,0.912688119,4.124680752,-1.490925691,1.555819464,0.420691503,-0.720255149,-0.072444644,-0.282523459,2.081766393,0.698416176,0.97745876
902,3,-1.712674146,0.113596646,-0.85315789,0.317736105,-1.87327486,-1.987579632,0.979624558,4.162289926,-1.528870009,1.605227634,0.349180413,-0.991727077,0.00467296,-0.329351555,1.757174193,0.721511617,1.15226551
903,3,-1.787286477,0.09799905,-0.870995745,0.221497643,-1.98541864,-2.253376207,0.959439627,4.187977282,-1.619227367,1.631297013,0.368798336,-0.778660872,0.16281655,-0.098711244,1.653485896,0.584035117,1.497025236
904,3,-1.798244232,0.084487015,-0.867455925,0.220671889,-1.843706606,-1.701492091,0.803386692,4.133124819,-1.684348814,1.563342942,0.366355118,-0.748422108,-0.023022883,-0.226986305,2.076228328,0.586844506,0.808164156
905,3,-1.819891011,0.084416198,-0.979172122,0.2401003,-2.006813299,-1.690878008,0.881800216,4.101115892,-1.723091628,1.596275735,0.276617178,-0.696452839,0.14504082,-0.14817122,1.96454415,0.091594005,0.872557321
906,3,-1.731301665,0.00979463,-0.914401282,0.239947678,-1.918425152,-1.764790335,0.951891239,4.09017513,-1.545990569,1.674774018,0.289174618,-0.731198279,-0.062014352,-0.327202679,2.216848247,0.353450491,0.949107029
907,3,-1.740229845,-0.003173509,-0.949062456,0.175814419,-1.853916803,-1.734277446,1.007423698,4.051681955,-1.679429646,1.66424574,0.227195583,-0.824536306,0.144122411,-0.237147968,2.183100671,0.19294481,0.830596301
908,3,-1.673944496,0.043255737,-0.940562004,0.177116196,-1.93748247,-1.968492707,0.968041093,4.038432416,-1.782241872,1.745367392,0.257194335,-0.617254514,0.113406443,-0.210770557,2.254837941,0.123075601,1.128232152
909,3,-1.666019396,0.031793486,-0.853141759,0.136404256,-1.866040529,-2.041244618,0.885114772,4.014502433,-1.686699601,1.786656449,0.177496224,-0.574253099,0.070128451,-0.216695326,2.204512573,0.234094841,1.144779493
910,3,-1.817757875,-0.013336803,-0.960029672,0.063176786,-1.802583077,-1.182849022,0.775486506,3.90941854,-1.485225236,1.773798672,0.059908046,-0.755475477,0.114516699,-0.355664094,2.456231289,-0.324556699,0.113938594
911,3,-1.765174851,0.040204524,-0.921046566,0.142960194,-1.948763033,-1.575496456,0.698678389,4.071207675,-1.602023211,1.929620613,0.216699218,-0.747836689,-0.084889249,-0.211035579,2.236402757,0.082712349,0.667949962
912,3,-1.634796467,-0.010805284,-0.830285882,-0.003095145,-1.694113045,-1.455533685,0.540668945,4.09970478,-1.856631974,2.070118647,0.178543468,-0.598282399,-0.12030231,-0.38053873,2.897395214,0.518496946,0.296337933
913,3,-1.668023197,0.026109909,-0.966413342,0.080807086,-1.6345939,-1.744531083,0.184638587,4.142769989,-1.530604187,2.112942084,0.238682427,-0.433639345,-0.204741565,-0.331085733,2.457386926,0.924645425,0.08582288
